duration,predictions,gt,predictions_clean,gt_clean
7.0000625,"and in the case of Doshi Shiva, the source of a cross is coming from the technology developed by R. N. D.","And, uh, in the case of the Toshishiba, are the source of, uh, growth is coming from the technology, uh, developed by R&D.",and in the case of doshi shiva the source of a cross is coming from the technology developed by r n d,and in the case of the toshishiba are the source of growth is coming from the technology developed by r d
4.7400625,"And as we were not able to recruit and appoint some ones,",And as we were not able to recruit and appoint someone.,and as we were not able to recruit and appoint some ones,and as we were not able to recruit and appoint someone
9.5200625,"We are targeting net sales of a hundred twenty billion in f y twenty three, compared with a ninety five billion in f y twenty one.","We are targeting net sales of 120 billion in FY2023, compared with a 95 billion yen in FY21.",we are targeting net sales of a 120000000000 in f y 23 compared with a 95000000000 in f y 21,we are targeting net sales of 120000000000 in fy 2023 compared with a 95000000000 yen in fy 21
4.7996875,So I wonder how this-the decision was to be made.,"So I wonder, uh, how this, uh, decision was reached.",so i wonder how this the decision was to be made,so i wonder how this decision was reached
2.2200625,And that is the disbanded bundlement of the,And that this is a disbund- bundlement of the companies.,and that is the disbanded bundlement of the,and that this is a disbund bundlement of the companies
10.9000625,and be expected to be supported in this effort by external experts and newly recruited executives to help round out the existing management team.,And we expect to be supported in this effort by external experts and newly recruited executives to help round out the existing management team.,and be expected to be supported in this effort by external experts and newly recruited executives to help round out the existing management team,and we expect to be supported in this effort by external experts and newly recruited executives to help round out the existing management team
10.959875,and the separation plan was therefore regarded as superior to the private equity plan from a quantitative and quantitative aspect.,"And the separation plan was therefore regarded as superior to the, um, private equity plan from a quantitative and qualitative aspect.",and the separation plan was therefore regarded as superior to the private equity plan from a quantitative and quantitative aspect,and the separation plan was therefore regarded as superior to the private equity plan from a quantitative and qualitative aspect
3.7000625,"So, in total, at least a twenty per cent can be secured.","So in total, at least 20% can be secured.",so in total at least a 20% can be secured,so in total at least 20% can be secured
2.6800625,So could-could have be answered....,"So could you, could that be answered?",so could could have be answered .,so could you could that be answered
1.96025,"'Biziness?' Do you hear me, OK?",Do you hear me okay?,biziness do you hear me ok,do you hear me okay
10.4400625,"and therefore looking at each market, at the competition, at the situation, and at the peers or competitor landscape that we need to carefully look at.","And therefore, looking at each market, at the competition, uh, situation, and the peers or competitive landscape that we need to carefully, um, um, look at.",and therefore looking at each market at the competition at the situation and at the peers or competitor landscape that we need to carefully look at,and therefore looking at each market at the competition situation and the peers or competitive landscape that we need to carefully look at
3.94025,So at Right Timing we'd like to make an investment at the Produe Time.,"So at the right timing, we'd like to make an investment at appropriate timing.",so at right timing we would like to make an investment at the produe time,so at the right timing we would like to make an investment at appropriate timing
5.7999375,Proceed from sale of kiosks and shares will be returned to shareholders.,proceeds from the sale of the Kioxia sa- shares will be returned to shareholders.,proceed from sale of kiosks and shares will be returned to shareholders,proceeds from the sale of the kioxia sa shares will be returned to shareholders
3.6199375,And regarding the company names there is nothing that has been determined yet.,"And regarding the company names, there is nothing that has been determined yet.",and regarding the company names there is nothing that has been determined yet,and regarding the company names there is nothing that has been determined yet
3.1199375,So there will be two new core...,So there will be two new core.,so there will be 2 new core .,so there will be 2 new core
8.2600625,"to the semiconductor, energy, and infrastructure, the core weight of the management strategy will be changed.","semiconductor, energy and the infrastructure, the core, uh, weight of the, uh, sert- uh, management strategy will be changed.",to the semiconductor energy and infrastructure the core weight of the management strategy will be changed,semiconductor energy and the infrastructure the core weight of the sert management strategy will be changed
2.040125,on page eight.,On page eight.,on page 8,on page 8
6.2800625,Haddad will talk on what the business outlook will be for the standalone companies after separation.,Hataza will talk on what the business outlook will be for the standalone companies after separation.,haddad will talk on what the business outlook will be for the standalone companies after separation,hataza will talk on what the business outlook will be for the standalone companies after separation
15.5801875,"And for the figures I already mentioned earlier, if you take a look at the right parts, Bit Growth, and also ASP Difference Change, is given in the Bold Font, is that for the Bit Growth.","And for the figures I already mentioned earlier, if you take a look at the right part, bit growth and also ASP difference change is given in the bold font is, uh, for the bit growth.",and for the figures i already mentioned earlier if you take a look at the right parts bit growth and also asp difference change is given in the bold font is that for the bit growth,and for the figures i already mentioned earlier if you take a look at the right part bit growth and also asp difference change is given in the bold font is for the bit growth
5.6399375,and it is not the legal decision whether that was acceptable or not.,"And, uh, uh, it is not the legal decision whether that was acceptable or not.",and it is not the legal decision whether that was acceptable or not,and it is not the legal decision whether that was acceptable or not
8.94025,"And also something with a capability of the government's perspective, that is common to be some of the basic requirements, qualifications.","And also something with the capability of the governance perspective that is going to be some of the basics requirements, qualifications.",and also something with a capability of the government is perspective that is common to be some of the basic requirements qualifications,and also something with the capability of the governance perspective that is going to be some of the basics requirements qualifications
7.6399375,and a total of the three entities you'll be able to to exceed that initial target.,"And, uh, a total of the three entities, uh, will you be able to, uh, to exceed that, uh, initial target.",and a total of the 3 entities you will be able to to exceed that initial target,and a total of the 3 entities will you be able to to exceed that initial target
3.0599375,That is not where I am particular about.,That is not where I am particular about.,that is not where i am particular about,that is not where i am particular about
8.4400625,"Well, we were discussing, and after the end of the discussion between Estrazi and the board, we came up with this idea.","While we were discussing, um, uh, and after the end of the discussion between SRC and, uh, the board, we came up with this idea.",well we were discussing and after the end of the discussion between estrazi and the board we came up with this idea,while we were discussing and after the end of the discussion between src and the board we came up with this idea
12.6199375,"Well, first, the reason of the report was compared to perhaps induced by the independent investigation report that perhaps the a j m wasn't organized in a fair manner.","Well, first, the reason of the report was compiled that perhaps, uh, induced by the independent investigator report, that perhaps the EG, um, M, uh, wasn't organized in the fair, um, manner.",well 1st the reason of the report was compared to perhaps induced by the independent investigation report that perhaps the a j m was not organized in a fair manner,well 1st the reason of the report was compiled that perhaps induced by the independent investigator report that perhaps the eg m was not organized in the fair manner
6.3796875,I do not intend to-to-to just reflect upon what had happened in the past.,"I do not intend to, um, to, uh, just reflect upon what had happened in the past.",i do not intend to to to just reflect upon what had happened in the past,i do not intend to to just reflect upon what had happened in the past
3.3399375,"Now, the Infra","Now the infra systems, uh, had a slight decrease in revenue.",now the infra,now the infra systems had a slight decrease in revenue
3.2801875,So that was what was mentioned at the nomination party.,So that was what was mentioned at the nomination committee.,so that was what was mentioned at the nomination party,so that was what was mentioned at the nomination committee
0.6599375,Yes.,Yes.,yes,yes
2.0201875,Could you level it on that?,Could you elaborate on that?,could you level it on that,could you elaborate on that
12.5999375,"Then, in order to enhance competitiveness of the overall corporate Japan, perhaps the real lament of the companies involving the whole of corporate society in Japan is perhaps is considered.","Then in order to enhance competitiveness, uh, of the overall corporate Japan, perhaps the realignment of the company's, uh, uh, involving whole or corporate society in Japan is perhaps is considered.",then in order to enhance competitiveness of the overall corporate japan perhaps the real lament of the companies involving the whole of corporate society in japan is perhaps is considered,then in order to enhance competitiveness of the overall corporate japan perhaps the realignment of the company is involving whole or corporate society in japan is perhaps is considered
10.92025,"on the video. In addition to the ratio of undisputed in the total sales, which has been increased by one percent or two percented points.","R&D expenditures, in addition to the ratio of R&D expenditure in the total sales, uh, which has been increased by 1% or two percentage points.",on the video in addition to the ratio of undisputed in the total sales which has been increased by one or 2 percented points,r d expenditures in addition to the ratio of r d expenditure in the total sales which has been increased by one or 2 percentage points
5.7000625,"So, based on the balance sheet that there is n o l in the amount of about three hundred billion yen.",So based on their balance sheet that there is NOL in the amount of about 300 billion yen.,so based on the balance sheet that there is n 0 l in the amount of about 300000000000 yen,so based on their balance sheet that there is nol in the amount of about 300000000000 yen
2.280125,Hata Java is going to supplement....,Hatazawa is going to supplement.,hata java is going to supplement .,hatazawa is going to supplement
11.620125,"The first point is regarding the fact that, for example, in the Finconder business, continuously from the first quarter, it is performed quite well in the second quarter, and there is an improvement in energy efficiency.","First point is regarding the fact that, for example, in the semiconductor's business continuously from this first quarter, it has performed quite well in the second quarter, and there is an improvement in energy business as well.",the 1st point is regarding the fact that for example in the finconder business continuously from the 1st quarter it is performed quite well in the 2nd quarter and there is an improvement in energy efficiency,1st point is regarding the fact that for example in the semiconductor is business continuously from this 1st quarter it has performed quite well in the 2nd quarter and there is an improvement in energy business as well
6.3200625,"And, with out of the speaking, the a large captain's master need to make in a very flexible manner.","And relatively speaking, the, uh, large capital investment need to made in a very flexible manner.",and with out of the speaking the a large captain is master need to make in a very flexible manner,and relatively speaking the large capital investment need to made in a very flexible manner
10.4800625,"The company will be comprised of Toshiba Electric Device and Storage Solutions business, and become a company with a forecasted net sales of eight hundred and seventy billion yen.","Device company will com- be comprised of To- Toshiba electric device and storage solutions business, and become a company with forecasted net sales of 870 billion yen.",the company will be comprised of toshiba electric device and storage solutions business and become a company with a forecasted net sales of 870000000000 yen,device company will com be comprised of to toshiba electric device and storage solutions business and become a company with forecasted net sales of 870000000000 yen
6.88025,And so why now to day separation spin off is being decided?,"And so why now, today, separation spinoff is being decided?",and so why now to day separation spin off is being decided,and so why now today separation spinoff is being decided
2.9800625,and here we were able to see a great improvement.,"And year over year, we were able to see a great improvement.",and here we were able to see a great improvement,and year over year we were able to see a great improvement
1.42025,Hit that Sunweather Supplement.,Hirata will supplement.,hit that sunweather supplement,hirata will supplement
1.7000625,or let me answer that.,"Well, let me answer that.",or let me answer that,well let me answer that
7.0799375,but as far as we have this plan for the screen of and I like to continue to dedicate myself...,"But as far as we have this plan for the spinoff and we, uh, I would like to continue to dedicate myself.",but as far as we have this plan for the screen of and i like to continue to dedicate myself .,but as far as we have this plan for the spinoff and we i would like to continue to dedicate myself
6.0400625,"First, about our path to unlooking the value that I've got to explain.","First, uh, about, uh, our path to unlocking the value, uh, that I'd like to explain.",1st about our path to unlooking the value that i have got to explain,1st about our path to unlocking the value that i would like to explain
1.440375,Thank you.,Thank you.,thank you,thank you
6.5600625,"Next, we've like to use the powerful material titled FI-21 Second Water Constituted Business Results.","Next, we'd like to use the PowerPoint material titled FY21 Second Quarter Consolidated Business Results.",next we have like to use the powerful material titled fi 212nd water constituted business results,next we would like to use the powerpoint material titled fy 212nd quarter consolidated business results
4.4400625,"First, before going into transforming Toshiba to announce her value, I would like to make","First, before going into transforming Toshiba to enhance shareholders' value.",1st before going into transforming toshiba to announce her value i would like to make,1st before going into transforming toshiba to enhance shareholders value
7.1599375,"It is in the report, but is r c, with the strategic partners, in a very deep manner.","It is in the report, but SRC with the strategic partners in a very deep manner.",it is in the report but is r c with the strategic partners in a very deep manner,it is in the report but src with the strategic partners in a very deep manner
21.1200625,"In conclusion, I would like to convey my personal conviction, as Chairman of the S. L. C., that it is absolutely the right time to step forward for Tushiba, and an exciting, energizing, and critical one, that will launch the company on a compelling new value creation path. We","In conclusion, I would like to convey my personal conviction, as chairman of the SRC, that is ab- it is absolutely the right time and to step forward for Toshiba, and an exciting, energizing and critical one that will launch the company on a compelling new value creation path.",in conclusion i would like to convey my personal conviction as chairman of the s l c that it is absolutely the right time to step forward for tushiba and an exciting energizing and critical one that will launch the company on a compelling new value creation path we,in conclusion i would like to convey my personal conviction as chairman of the src that is ab it is absolutely the right time and to step forward for toshiba and an exciting energizing and critical one that will launch the company on a compelling new value creation path
7.220125,"and share what is provided with the different shares in each company, each entity.","And shareholders will be provided with the, uh, different, uh, shares in each, uh, company, each entity.",and share what is provided with the different shares in each company each entity,and shareholders will be provided with the different shares in each company each entity
4.1800625,so could you please give us your take on this.,"Uh, so, uh, could you please, uh, give us your take on this?",so could you please give us your take on this,so could you please give us your take on this
1.40025,so that the,"So, uh, the…",so that the,so the ..
2.1600625,And the second point is about the separation plan.,And the second one is about the separation plan.,and the 2nd point is about the separation plan,and the 2nd one is about the separation plan
5.4600625,"And we are thinking about feasible number, and we incorporate that into this presentation.","And, uh, we think, I was thinking about feasible number and we incorporate that into this presentation.",and we are thinking about feasible number and we incorporate that into this presentation,and we think i was thinking about feasible number and we incorporate that into this presentation
3.1199375,This is-is the core challenge for me.,s business is the core challenge for me.,this is is the core challenge for me,s business is the core challenge for me
8.34025,Do you think that you have obtained understanding from the internal people about this one?,"Do you think that, uh, you have obtained understanding from the internal people about this plan?",do you think that you have obtained understanding from the internal people about this one,do you think that you have obtained understanding from the internal people about this plan
2.980375,And that is a main theme in my opinion.,"And that is the main thing, uh, in my opinion.",and that is a main theme in my opinion,and that is the main thing in my opinion
3.580125,"Sehau of Nikkei, can you hear us?","Hya-o of Nikkei, can you hear us?",sehau of nikkei can you hear us,hya 0 of nikkei can you hear us
4.5804375,"So, until that point, ...",So until that point.,so until that point .,so until that point
13.5800625,"It also expects to improve operating income at five per cent. level, and regarding free catch flow, we plan to improve free catch flow steadily and to maintain double digit roic at ten per cent.","It also expects to improve operating income at 5% level ma And regarding free cash flow, we plan to improve free cash flows steadily and to maintain double digit ROIC at 10%.",it also expects to improve operating income at 5% level and regarding free catch flow we plan to improve free catch flow steadily and to maintain double digit roic at 10%,it also expects to improve operating income at 5% level ma and regarding free cash flow we plan to improve free cash flows steadily and to maintain double digit roic at 10%
4.1600625,"However, the second of business of our company is preferable well.","However, the semicondutor business of our company is performing quite well.",however the 2nd of business of our company is preferable well,however the semicondutor business of our company is performing quite well
5.7796875,and then in two years from today and a spin off will be completed.,And then in two years from today and the spinoff will be completed.,and then in 2 years from today and a spin off will be completed,and then in 2 years from today and the spinoff will be completed
11.6800625,"So in two years, some time in two years from today, the ownership structure will be divided.","So in two years, sometime in two years from today, the ownership structure, uh, will be divided.",so in 2 years some time in 2 years from today the ownership structure will be divided,so in 2 years sometime in 2 years from today the ownership structure will be divided
14.2600625,"And after that, even the taxes were deducted, and the net profit for this year is fifty nine point eight billion yen, which was an increase of fifty six point three billion yen year over year.","And after that, uh, income ta- uh, taxes were deducted and the net profit for this year it's f- 58, 59.8 billion yen, which it was an increase of 56.3 billion yen, year over year.",and after that even the taxes were deducted and the net profit for this year is 59800000000 yen which was an increase of 56300000000 yen year over year,and after that income ta taxes were deducted and the net profit for this year it is f 58 59800000000 yen which it was an increase of 56300000000 yen year over year
0.89975,you be a,UBS.,you be a,ubs
6.5201875,And therefore the result overly in on for the first half of a f five twenty one was forty five billion y.,"And therefore, as a result, operating income for the first half of, uh, FY21 was 45 billion yen.",and therefore the result overly in on for the 1st half of a f 521 was 45000000000 y,and therefore as a result operating income for the 1st half of fy 21 was 45000000000 yen
10.1199375,It is offsetting of the negative impact as a result of the open income remains to be the same as the previous forecast at one hundred seventy billion young.,"It is offsetting, uh, the negative impact as a result of that operating income, uh, that remains, uh, to, uh, be the same as the previous forecast at 100 se- 70 billion yen.",it is offsetting of the negative impact as a result of the open income remains to be the same as the previous forecast at 170000000000 young,it is offsetting the negative impact as a result of that operating income that remains to be the same as the previous forecast at 100 se 70000000000 yen
3.86025,so it wasn't about what he had-what he had a-,"So it wasn't about what we ha- what, uh, what had, uh…",so it was not about what he had what he had a,so it was not about what we ha what what had ..
6.7600625,In the course of a whole discussion we came up with the idea of a tax free spin off.,"In the course of the whole discussion, we came up with the idea of, uh, a tax free spinoff.",in the course of a whole discussion we came up with the idea of a tax free spin off,in the course of the whole discussion we came up with the idea of a tax free spinoff
1.5799375,and we'd like to take the last question.,So we would like to take the last question.,and we would like to take the last question,so we would like to take the last question
3.5399375,companies. What do you think of this opinion?,"So what do you think of, uh, these opinions?",companies what do you think of this opinion,so what do you think of these opinions
12.8600625,"The timeline is, that every organization is expected to complete in the second half of the fiscal year twenty twenty three, subject to a shareholder's pollute and in obtaining approval from the relevant authorities.","The timeline is that a reorganization is expected to be completed in the second half of the fiscal year 2023, subject to our shareholders' vote, uh, and in obtaining approval from the relevant authorities.",the timeline is that every organization is expected to complete in the 2nd half of the fiscal year 2023 subject to a shareholder is pollute and in obtaining approval from the relevant authorities,the timeline is that a reorganization is expected to be completed in the 2nd half of the fiscal year 2023 subject to our shareholders vote and in obtaining approval from the relevant authorities
7.7996875,and then about half of the gains obtained through the sale of Keele Shares will be offset by NOL.,"And then the, about half of the gains obtained through the sale of Kioxia shares will be offsetted by NOL.",and then about half of the gains obtained through the sale of keele shares will be offset by nol,and then the about half of the gains obtained through the sale of kioxia shares will be offsetted by nol
11.5599375,"And, as PowerPoint has mentioned, the executive to a management side have had a very confident in pursuing this option of a tax free spin off.","And, uh, as PowerPoint had mentioned, uh, the executive team and management side have, uh, had a very confident in, uh, pursuing this option of a tax free spinoff.",and as powerpoint has mentioned the executive to a management side have had a very confident in pursuing this option of a tax free spin off,and as powerpoint had mentioned the executive team and management side have had a very confident in pursuing this option of a tax free spinoff
1.93975,And what do you think of that?,And what do you think of that?,and what do you think of that,and what do you think of that
4.82025,"We need to discuss about the details I forward, so that is the current situation.","Uh, we need to, um, discuss about the details going forward, so that is the current situation.",we need to discuss about the details i forward so that is the current situation,we need to discuss about the details going forward so that is the current situation
3.1599375,I like to follow up the previous question.,I would like to follow up the previous question.,i like to follow up the previous question,i would like to follow up the previous question
6.020375,So it will depend on the decision of shareholders regarding what to do with those allocated shares.,"So it will depend on the decision of shareholders regarding what to do with those allocated, uh, shares.",so it will depend on the decision of shareholders regarding what to do with those allocated shares,so it will depend on the decision of shareholders regarding what to do with those allocated shares
5.6600625,"and within the process, unless it was fixed.","And within the process, unless it was fixed…",and within the process unless it was fixed,and within the process unless it was fixed ..
2.87975,There are various means to realise this.,There are various means to realize this.,there are various means to realize this,there are various means to realize this
4.9200625,"Now, we have in the regards to the ideas of tax free spin off.","Now, we came, uh, the in regards to the ideas of tax-free, uh, spinoff.",now we have in the regards to the ideas of tax free spin off,now we came the in regards to the ideas of tax free spinoff
6.220125,"If you have returned to the Spidey Fix,",If you could turn slide six.,if you have returned to the spidey fix,if you could turn slide 6
6.7000625,"Next, we've got to present on the transforming to shipper to enhance our shipper's value.","Next, we'd like to, uh, present on the transforming Toshiba to enhance our shareholders' value.",next we have got to present on the transforming to shipper to enhance our shipper is value,next we would like to present on the transforming toshiba to enhance our shareholders value
2.7200625,"Now, there are five key points.",Now there are five key points.,now there are 5 key points,now there are 5 key points
2.480125,On the left is the amount of orders received.,On the left is the amount of orders received.,on the left is the amount of orders received,on the left is the amount of orders received
3.3999375,For the first half of positive one hundred thirty one point four b,For the first half was positive 131.4 billion.,for the 1st half of +131.4 b,for the 1st half was +131400000000
6.5799375,And I hope that this particular shortcoming of myself will be resolved in the separation of the businesses.,"And I hope that this particular shortcoming of by myself will be resolved in that, uh, separation of the businesses.",and i hope that this particular shortcoming of myself will be resolved in the separation of the businesses,and i hope that this particular shortcoming of by myself will be resolved in that separation of the businesses
17.3399375,"In many layers there was discussion, and each partner-for example, Regulatory Visc, also about the Entente Trust, also Kuxkia-that the price is difficult and unclear.","In many layers there was discussion and each partner, for example, regulatory risk, also about the anti-trust, also Kioxia, that the price is difficult and unclear.",in many layers there was discussion and each partner for example regulatory visc also about the entente trust also kuxkia that the price is difficult and unclear,in many layers there was discussion and each partner for example regulatory risk also about the anti trust also kioxia that the price is difficult and unclear
0.520375,it.,It…,it,it ..
5.7000625,"From S. N. B. C. Niko Security, Osisumi S. S.","From SMBC Nikko Securities, Yoshizumi-San.",from s n b c niko security osisumi s s,from smbc nikko securities yoshizumi san
9.780125,We need to clarify the structure so that each individual standalone company will be able to manage their business respectively in an easy to understand manner.,We needed to clarify the structure so that each individual standalone company will be able to manage their business respectively in an easy to understand manner.,we need to clarify the structure so that each individual standalone company will be able to manage their business respectively in an easy to understand manner,we needed to clarify the structure so that each individual standalone company will be able to manage their business respectively in an easy to understand manner
6.3799375,"and, if you'd like to work out the details related to the basic research at the research laboratory.","And we would like to, uh, c- work out the details related to the basic research at the research laboratories.",and if you would like to work out the details related to the basic research at the research laboratory,and we would like to c work out the details related to the basic research at the research laboratories
0.980375,So that is one thing.,So that is one thing.,so that is one thing,so that is one thing
0.279875,to the video.,Mr.,to the video,mister
2.239875,and here is the Internet system on page.,And here is the energy system on page 13.,and here is the internet system on page,and here is the energy system on page 13
10.0799375,"Sunakawa mentioned at our company, we have a yardstick of so called appropriate level of capital.","Tsunakawa mentioned at our company, we have a yardstick of so called appropriate level of capital.",sunakawa mentioned at our company we have a yardstick of so called appropriate level of capital,tsunakawa mentioned at our company we have a yardstick of so called appropriate level of capital
0.3199375,Yeah.,Now…,yeah,now ..
13.2200625,"as to what Mr and Mrs Sunicower has mentioned, we have uploaded this afternoon the s r c'est ten page letter, which I think is probably unprecedented.","Um, as, uh, Chairman Tsunakawa has mentioned, we have uploaded this afternoon, um, the SRC's, uh, 10-page letter, which I think is probably unprecedented.",as to what mister and missus sunicower has mentioned we have uploaded this afternoon the s r c est 10 page letter which i think is probably unprecedented,as chairman tsunakawa has mentioned we have uploaded this afternoon the src is 10 page letter which i think is probably unprecedented
17.9000625,"But what we ultimately decided was that the plan that we presented today, the separation plan, offered more flexibility to our shareholders, and was in fact better as far as the long term growth and value of social cooperation was concerned.","But what we ultimately decided was that the, uh, plan that we presented today, the separation plan, offered more flexibility, uh, to our shareholders and was, in fact, better as far as the long term growth and value of Toshiba Corporation was concerned.",but what we ultimately decided was that the plan that we presented today the separation plan offered more flexibility to our shareholders and was in fact better as far as the long term growth and value of social cooperation was concerned,but what we ultimately decided was that the plan that we presented today the separation plan offered more flexibility to our shareholders and was in fact better as far as the long term growth and value of toshiba corporation was concerned
5.14025,"Also, operating income was eight point five billion, which is three point nine billion increased","Also, operating income was 8.5 billion which is a 3.9 billion increase.",also operating income was 8500000000 which is 3900000000 increased,also operating income was 8500000000 which is a 3900000000 increase
4.6600625,We look forward to continuing our work and working closely with mr,We look forward to continuing our work and working closely with Mr.,we look forward to continuing our work and working closely with mister,we look forward to continuing our work and working closely with mister
16.8800625,Its increased focus combined with its imitative technical functions will enable it to play a leading role in driving the transition to ringable energy to meet ambitious global carbon neutrality goals and advancing infrastructure residents as a leading player.,"Its increased focus, combined with its innovative technological solutions, will enable it to play a leading role in driving the transition to renewable energy, to meet ambitious global carbon neutrality goals, and advancing infrastructure resilience as a leading player.",its increased focus combined with its imitative technical functions will enable it to play a leading role in driving the transition to ringable energy to meet ambitious global carbon neutrality goals and advancing infrastructure residents as a leading player,its increased focus combined with its innovative technological solutions will enable it to play a leading role in driving the transition to renewable energy to meet ambitious global carbon neutrality goals and advancing infrastructure resilience as a leading player
3.5000625,. May I ask a two question at once?,"Uh, may I ask two questions at once?",may i ask a 2 question at once,may i ask 2 questions at once
4.0799375,And this policy has not changed at all.,And this policy has not changed at all.,and this policy has not changed at all,and this policy has not changed at all
4.4801875,and for a s b... made single digit... increase.,"And for ASP, mid-single digit increase.",and for a s b made single digit increase,and for asp mid single digit increase
4.1599375,"Three years ago, in twenty eighteen, Toshiba Next Plan was formulated.","Three years ago in 2018, Toshiba next the plan was formulated.",3 years ago in 2018 toshiba next plan was formulated,3 years ago in 2018 toshiba next the plan was formulated
5.8399375,"On the other hand, in the first half, device and storage has been very strong.","On the other hand, in the first half, device and storage has been very strong.",on the other hand in the 1st half device and storage has been very strong,on the other hand in the 1st half device and storage has been very strong
8.2396875,"In the process leading to this decision, the competition of the Port has been reduced from thirteen by five members.","Uh, in the process leading to this decision, the composition of the board has been reduced from 13 by five members.",in the process leading to this decision the competition of the port has been reduced from 13 by 5 members,in the process leading to this decision the composition of the board has been reduced from 13 by 5 members
7.3600625,"'Second,' it enables us to have a much more focused and agile decision making and their management.","Second, it enables us to have a much more focused and agile decision making and their management.",2nd it enables us to have a much more focused and agile decision making and their management,2nd it enables us to have a much more focused and agile decision making and their management
0.7200625,be yes to that.,UBS.,be yes to that,ubs
2.7000625,I would like to be a viable option,Would that be a viable option?,i would like to be a viable option,would that be a viable option
8.6599375,"For this to happen, as Hattasassan mentioned, we need to win the trust of our client's customers.","For this to happen, as Hatazawa-san mentioned, we need to win the trust of our clients' customers.",for this to happen as hattasassan mentioned we need to win the trust of our client is customers,for this to happen as hatazawa san mentioned we need to win the trust of our clients customers
7.000375,Begiding Spinoff to List. Spun of Companies on the Market.,Regarding spinoff to list span of companies on the market.,begiding spinoff to list spun of companies on the market,regarding spinoff to list span of companies on the market
2.9200625,and thank you all for attending.,And thank you all for attending.,and thank you all for attending,and thank you all for attending
1.9199375,The gross ratio has been significant.,The growth ratio has been significant.,the gross ratio has been significant,the growth ratio has been significant
10.6600625,"For fiscal year twenty twenty two, based on the current consolidation under the Toshiba School, a financial statement will be prepared and based upon the three new calls.","For fiscal year 2022, uh, based on the current consolidation under the Toshiba Group and financial statement will be prepared and based upon the three NewCos.",for fiscal year 2022 based on the current consolidation under the toshiba school a financial statement will be prepared and based upon the 3 new calls,for fiscal year 2022 based on the current consolidation under the toshiba group and financial statement will be prepared and based upon the 3 newcos
4.4000625,I appreciate your continuing support and asking for your cooperation.,I appreciate your continued support and asking for your cooperation.,i appreciate your continuing support and asking for your cooperation,i appreciate your continued support and asking for your cooperation
0.38025,Yeah.,Yes.,yeah,yes
2.8596875,so it is up to the nomination committee's decision.,So it is up to the nomination committee's decision.,so it is up to the nomination committee is decision,so it is up to the nomination committee is decision
6.1400625,And also the three part is that the u s g e also have decided the separation.,And also the three part is that the USGE also have decided the separation.,and also the 3 part is that the u s g e also have decided the separation,and also the 3 part is that the usge also have decided the separation
2.0999375,on what had happened in the past.,"um, what had happened in the past.",on what had happened in the past,what had happened in the past
12.039875,"So, of course, for Toshiba Corporation on the current consolidation basis, of course we would continue operation for fiscal year twenty twenty two.","So of course, uh, for Toshiba Corporation, on the current consolidation basis, uh, of course we would continue operation for fiscal year 2022.",so of course for toshiba corporation on the current consolidation basis of course we would continue operation for fiscal year 2022,so of course for toshiba corporation on the current consolidation basis of course we would continue operation for fiscal year 2022
3.979875,Two questions at this point.,Two questions at this point.,2 questions at this point,2 questions at this point
9.7200625,"It is about disadvantage of the separation plan, and there was a mention about the R&D.","It's about disadvantage of the separation planned, and there was a mention about the R&D.",it is about disadvantage of the separation plan and there was a mention about the r d,it is about disadvantage of the separation planned and there was a mention about the r d
10.16025,And the bottom half provides the equity attributable shareholders of the company which decreased by eighty one point seven bt. young.,"And the bottom half, it provides the equity attributable shareholders of the company, uh, which decreased by 81 point, uh, 7 billion yen.",and the bottom half provides the equity attributable shareholders of the company which decreased by 81.7 bt young,and the bottom half it provides the equity attributable shareholders of the company which decreased by 81700000000 yen
5.300125,"page fourteen-The top how provides infrastructure, systems, and solutions.","Page 14, the top half provides infrastructure systems and solutions.",page 14 the top how provides infrastructure systems and solutions,page 14 the top half provides infrastructure systems and solutions
7.24,The next cells increase in both Power Generation System Transmission and Distribution.,"The next sales increase in both power generation system, transmission and distribution.",the next cells increase in both power generation system transmission and distribution,the next sales increase in both power generation system transmission and distribution
11.16025,"In regard to the specific targeted number when we discussed with shareholders, as r c has mentioned earlier, that Toshiba always makes the three year medium term plan.","In regard to the specific targeted numbers, when we, uh, discussed with shareholders, as, uh, SRC has mentioned it earlier, that, uh, Toshiba always make the three year medium term plan.",in regard to the specific targeted number when we discussed with shareholders as r c has mentioned earlier that toshiba always makes the 3 year medium term plan,in regard to the specific targeted numbers when we discussed with shareholders as src has mentioned it earlier that toshiba always make the 3 year medium term plan
10.2996875,"I am not experienced in this area, so would you please give us time lying for new calls, including their balance sheets.",I'm not experienced in this area so could you please give us timeline for NewCos including their balance sheets?,i am not experienced in this area so would you please give us time lying for new calls including their balance sheets,i am not experienced in this area so could you please give us timeline for newcos including their balance sheets
7.4800625,"President in C e o, Satochi Tanakawa.","President and CEO, Satoshi Tsunakawa.",president in c e 0 satochi tanakawa,president and ceo satoshi tsunakawa
5.5999375,and we believe that the pressure issue was the governance issue of this Company.,"And, um, we believe that the pressure issue was the governance issue of this company.",and we believe that the pressure issue was the governance issue of this company,and we believe that the pressure issue was the governance issue of this company
4.979875,and how we are going to report the governance of this company.,"And, uh, uh, how we are going to rebuild the governance of this company.",and how we are going to report the governance of this company,and how we are going to rebuild the governance of this company
