duration,predictions,gt,predictions_clean,gt_clean
6.260125,"It's hard to mention how they're linked, but it is a let's say a loop within this situation.","It's hard to mention how, how it relates, but it is, let's say, inaudible within this situation.",it is hard to mention how they are linked but it is a let us say a loop within this situation,it is hard to mention how how it relates but it is let us say inaudible within this situation
8.1399375,"thinking, exactly from end of March, April, the delivery of share gas was at a regime.","Uh, clearly starting from uh, end of March, April, the delivery of uh, Shell gas was at the regime.",thinking exactly from end of march april the delivery of share gas was at a regime,clearly starting from end of march april the delivery of shell gas was at the regime
3.7601875,"For the UVF, let's say, the hydrogen backboard.","So, this is that, let's say, this is the impact quarter.",for the uvf let us say the hydrogen backboard,so this is that let us say this is the impact quarter
7.7600625,We expect that the new VAAT shall be published in 30 to 40 years.,"As a result, we expect that the new VAT shall be published early 2022.",we expect that the new vaat shall be published in 30 to 40 years,as a result we expect that the new vat shall be published early 2022
15.1600625,"construction. Their different types are advanced. And during the last quarter, we also celebrated the start of the construction of the third Green hydrogen pilot project in Chile and in Latin America located in the United States.","That inaudible our advantage, and during the last quarter, we also celebrated the start of constru- of the construction of the first green hydrogen inaudible project in Chile, and in Latin America, not inaudible.",construction their different types are advanced and during the last quarter we also celebrated the start of the construction of the 3rd green hydrogen pilot project in chile and in latin america located in the united states,that inaudible our advantage and during the last quarter we also celebrated the start of constru of the construction of the 1st green hydrogen inaudible project in chile and in latin america not inaudible
7.7600625,"Now, on slide 12, let's go through the main driver of our Webflow Nitin.","Now, on slide 12, let's go to the main driver of our growth net income.",now on slide 12 let us go through the main driver of our webflow nitin,now on slide 12 let us go to the main driver of our growth net income
8.58,I have got the purchased volume during the 9 month with an effect of $116 million.,Higher pot- parts of this volume during the nine months with an affect of $160 million.,i have got the purchased volume during the 9 month with an effect of $116000000,higher pot parts of this volume during the 9 months with an affect of $160000000
8.5599375,Thanks for watching.,"Hi, Amorio.",thanks for watching,hi amorio
8.2200625,Thank you. Bye bye. Thank you. Bye bye. Thank you. Bye bye.,"Bye bye. Thank you, bye bye. Thank you, bye bye.",thank you bye bye thank you bye bye thank you bye bye,bye bye thank you bye bye thank you bye bye
10.7000625,"The construction of the wind farm in Enrico II was disassembled in 1922, considering the effort to new components of the wind facilities from the port to the site location.","The construction of wind farm inaudible two will be finalized during 2022, considering the effort to move components of the wind facilities from the portal to the side location.",the construction of the wind farm in enrico ii was disassembled in 1922 considering the effort to new components of the wind facilities from the port to the site location,the construction of wind farm inaudible 2 will be finalized during 2022 considering the effort to move components of the wind facilities from the portal to the side location
11.94,"And it still emmertates no obligation to update these forward-looking statements or to disclose any development as a result of which these forward-looking statements become inaccurate, except as required by the","Enel Chile undertakes no obligation to update these forward looking statements, or to disclose any development as a result of which these forward looking statements become inaccurate, except as required by law.",and it still emmertates no obligation to update these forward looking statements or to disclose any development as a result of which these forward looking statements become inaccurate except as required by the,enel chile undertakes no obligation to update these forward looking statements or to disclose any development as a result of which these forward looking statements become inaccurate except as required by law
11.540125,"Let me say first of all that up to now, we sold 226 million dollars of residual coming from the price-fabrication.","Let me say first of all that uh, up til now we we saw $226 million of receivables coming from the price uh, stabilization maintenance.",let me say 1st of all that up to now we sold $226000000 of residual coming from the price fabrication,let me say 1st of all that up til now we we saw $226000000 of receivables coming from the price stabilization maintenance
1.7801875,question. Sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry.,"Uh, sorry.",question sorry i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry,sorry
8.36,You may access our third quarter and nine months 2021 results press release and presentation on our website. Visit our website at www.global.com. We're a great organization. We're a great organization. We're a great organization. We're a great organization. We're a great organization. We're a great organization. We're a great organization. We're a great organization. We're a great organization. We're a great organization. We're a great organization. We're a great organization. We're a great organization. We're a great organization. We're a great organization. We're a great organization. We're a great organization. We're a great organization. We're a great organization. We're a great organization.,"You may access our third quarter and nine months 2021 results c- press release and presentation on our website, www.enel.cl.",you may access our 3rd quarter and 9 months 2021 results press release and presentation on our website visit our website at www global com we are a great organization we are a great organization we are a great organization we are a great organization we are a great organization we are a great organization we are a great organization we are a great organization we are a great organization we are a great organization we are a great organization we are a great organization we are a great organization we are a great organization we are a great organization we are a great organization we are a great organization we are a great organization we are a great organization we are a great organization,you may access our 3rd quarter and 9 months 2021 results c press release and presentation on our website www enel cl
10.220125,"Looking for work, we are managing to have a more equilibrium delivery of gaps along 22.","Look- look- looking forward, clearly we are managing to have a more uh, inaudible delivery uh, eh, of gas along 2022.",looking for work we are managing to have a more equilibrium delivery of gaps along 22,look look looking forward clearly we are managing to have a more inaudible delivery eh of gas along 2022
8.7600625,the adjustment due to the indexation and the new contract coming from the L-digestion three customer portfolio at the beginning of the year.,Per adjustment due to the indexation and the new contract coming from NL Distribution fleet customer portfolio at the beginning of the year.,the adjustment due to the indexation and the new contract coming from the l digestion 3 customer portfolio at the beginning of the year,per adjustment due to the indexation and the new contract coming from nl distribution fleet customer portfolio at the beginning of the year
19.7399375,"Corporal Tax Pending 2021, lower fiscal tax payment base during 2010, and Lenin-Peso sharp depreciation in the end of 2011 that generated gains, resulting in higher tax payment during this year.","including 2020, that postponed part of the corporate tax payment to 2021, lower fiscal tax payment made during 2020, and inaudible and peso sharp depreciation in the end of 2020, that generated gains for resulting in higher tax payment during this year.",corporal tax pending 2021 lower fiscal tax payment base during 2010 and lenin peso sharp depreciation in the end of 2011 that generated gains resulting in higher tax payment during this year,including 2020 that postponed part of the corporate tax payment to 2021 lower fiscal tax payment made during 2020 and inaudible and peso sharp depreciation in the end of 2020 that generated gains for resulting in higher tax payment during this year
9.2800625,"And as a consequence, the system has required, and it's still requiring an important support from thermal generation.","And, as a consequence, the system has required, and still, is still requiring, an important support from thermal generation.",and as a consequence the system has required and it is still requiring an important support from thermal generation,and as a consequence the system has required and still is still requiring an important support from thermal generation
9.6400625,Companies and institutions admitted their field bags from the composer and we are waiting for the final version of this regulation expected to be published in the next month.,"Companies and associations that needed their feedbacks on the proposal, and we are working for the final version of these regulations expected to be obviously in the next month.",companies and institutions admitted their field bags from the composer and we are waiting for the final version of this regulation expected to be published in the next month,companies and associations that needed their feedbacks on the proposal and we are working for the final version of these regulations expected to be obviously in the next month
3.76,"And to withdraw your question, just press the pound key.","And to withdraw your question, just press the pound key.",and to withdraw your question just press the pound key,and to withdraw your question just press the pound key
32.4,"Net financial results total an expense of $165 million, an increase of $47 million, maybe due to higher cost, mainly related to the factoring, executing,","Net financial results total an expense of $165 million, an increase of $47 million merely due to higher cost, mainly related to the factoring, executing duration business on stabilization maintenance account, higher client agreement, mainly due to basic sales flow, and higher financial expense capitalized during 2021.",net financial results total an expense of $165000000 an increase of $47000000 maybe due to higher cost mainly related to the factoring executing,net financial results total an expense of $165000000 an increase of $47000000 merely due to higher cost mainly related to the factoring executing duration business on stabilization maintenance account higher client agreement mainly due to basic sales flow and higher financial expense capitalized during 2021
8.62,"In the following slides, we will look at the presentation with the minor lines of our strategy and operational performance of the quarter.","In the following slides, Paolo will open the presentation with the main highlights of our strategy, and operational performance of the quarter.",in the following slides we will look at the presentation with the minor lines of our strategy and operational performance of the quarter,in the following slides paolo will open the presentation with the main highlights of our strategy and operational performance of the quarter
1.4400625,I couldn't respond to that.,I couldn't respond to that.,i could not respond to that,i could not respond to that
21.0000625,Mr. Mutinako earlier regarding the statement by the board has been already released on our press release webpage titled The Process Reading to the Spin of Plan by the Board of Directors of the Company.,"Ma- Tsunakawa earlier regarding the statement by the board has been already released on our, uh, new, press release, uh, web page titled The Processes Leading to the Spinoff Plan by the Board of directors of the company.",mister mutinako earlier regarding the statement by the board has been already released on our press release webpage titled the process reading to the spin of plan by the board of directors of the company,ma tsunakawa earlier regarding the statement by the board has been already released on our new press release web page titled the processes leading to the spinoff plan by the board of directors of the company
7.9200625,"Now, 100 billion yen of stock buyback, as well as special distribution of 110 billion was completed.","Now, 100 billion yen of, uh, uh, stock buyback as well as special dividend distribution of 110 yen was completed.",now 100000000000 yen of stock buyback as well as special distribution of 110000000000 was completed,now 100000000000 yen of stock buyback as well as special dividend distribution of 110 yen was completed
7.4600625,"Prior to the separation, device company will invest to bolster its technological strengths in selected areas.","Prior to the separation, device company will invest to bolster its technological strengths in selected areas.",prior to the separation device company will invest to bolster its technological strengths in selected areas,prior to the separation device company will invest to bolster its technological strengths in selected areas
1.3196875,Thank you.,Thank you.,thank you,thank you
1.5000625,Thank you very much.,Thank you very much.,thank you very much,thank you very much
7.6404375,"And as a overall, for all the stakeholders, we believe that this decision is going to be the best option.","And as, uh, overall, for all the stakeholders, we believe that, uh, this decision is going to be the best option.",and as a overall for all the stakeholders we believe that this decision is going to be the best option,and as overall for all the stakeholders we believe that this decision is going to be the best option
2.0401875,"Now, we find to integrate the commissioners from...",Now we'd like to enter the questions for Mr.,now we find to integrate the commissioners from .,now we would like to enter the questions for mister
2.9199375,So this is sizable by size.,"So this is sizable, quite sized.",so this is sizable by size,so this is sizable quite sized
5.5600625,"However, we will make an effort to speed up the processes to the extent that is feasible.","However, we will make an effort to speed up the processes to the extent that is feasible.",however we will make an effort to speed up the processes to the extent that is feasible,however we will make an effort to speed up the processes to the extent that is feasible
5.5201875,So have you given up with the privatization?,So d- Have you given up with the privatization?,so have you given up with the privatization,so d have you given up with the privatization
12.5399375,The next three years will be an important three years to ensure spin-off and to lay the groundwork for the growth after spin-off and transform ourselves for the future.,"The next three years will be an important three years to ensure spinoff and, uh, to the groundwork for growth after spinoff, and to transform ourselves for the future.",the next 3 years will be an important 3 years to ensure spin off and to lay the groundwork for the growth after spin off and transform ourselves for the future,the next 3 years will be an important 3 years to ensure spinoff and to the groundwork for growth after spinoff and to transform ourselves for the future
2.040125,there were the ribbing incursions on top of that.,There were the revenue increase on top of that.,there were the ribbing incursions on top of that,there were the revenue increase on top of that
8.040125,"Now operating income was 45 billion, which was 41.9 billion at an increase compared to the same period last year.","Now, operating income was 45 billion, which was 41.9 billion in increase compared to, uh, the same period last year.",now operating income was 45000000000 which was 41900000000 at an increase compared to the same period last year,now operating income was 45000000000 which was 41900000000 in increase compared to the same period last year
3.90025,So what is the significance meaning of separation?,So what is the significant meaning of separation?,so what is the significance meaning of separation,so what is the significant meaning of separation
3.46025,"Well, when you say activists,","Well, when you say activists…",well when you say activists,well when you say activists ..
1.5999375,And perhaps Mr.,And perhaps Mr.,and perhaps mister,and perhaps mister
4.000375,And that is the criticism that we have heard from the people in the company.,And that is the criticism that we have heard from the people in the company.,and that is the criticism that we have heard from the people in the company,and that is the criticism that we have heard from the people in the company
5.7200625,But we tried to focus on what the companies they had would be in the near future.,"But, uh, we, uh, tried to focus on what the companies they are would be in the near future.",but we tried to focus on what the companies they had would be in the near future,but we tried to focus on what the companies they are would be in the near future
3.90025,We just make very sincere reflection about this.,"We just make, um, very sincere, uh, reflection about this.",we just make very sincere reflection about this,we just make very sincere reflection about this
11.519875,And as this bus on top of the chart explains that a shortage of the semiconductor products is affecting as a reduction of the real.,"And as this, uh, uh, boxes are, uh, on top of the chart explained that, uh, a shortage of the semiconductor products is affecting as a reduction of revenue.",and as this bus on top of the chart explains that a shortage of the semiconductor products is affecting as a reduction of the real,and as this boxes are on top of the chart explained that a shortage of the semiconductor products is affecting as a reduction of revenue
5.3201875,"Last question, if I may, the Governance Enhancement Committee report that I'd like to ask about.","Last question, if I may, the governance enhancement committee report that I'd like to ask about.",last question if i may the governance enhancement committee report that i would like to ask about,last question if i may the governance enhancement committee report that i would like to ask about
10.7400625,We bought back 700 billion yen worth of the shares in 2019 and another 100 billion yen in 2021.,"We buy, bought back 700 billion yen worth of the shares in 2019, and another 100 billion yen in 2021.",we bought back 700000000000 yen worth of the shares in 2019 and another 100000000000 yen in 2021,we buy bought back 700000000000 yen worth of the shares in 2019 and another 100000000000 yen in 2021
3.2200625,"Also, excuse me.",Excuse me.,also excuse me,excuse me
0.9800625,"Now, it's time.","Now, it's time.",now it is time,now it is time
15.1600625,Our employees will have the opportunities to work at more focused companies where they can gain more technical expertise and self-gross opportunities and have greater gross potential in their chosen fields.,"Our employees will have the opportunities to work at mo- more focused companies, where they can gain more technical expertise and self growth opportunities and have greater growth potential in their f- chosen field.",our employees will have the opportunities to work at more focused companies where they can gain more technical expertise and self gross opportunities and have greater gross potential in their chosen fields,our employees will have the opportunities to work at mo more focused companies where they can gain more technical expertise and self growth opportunities and have greater growth potential in their f chosen field
7.64,We look forward to hearing your reactions and responses and receiving your support at the forthcoming EGM.,"And we look forward to hearing your reactions and responses and receiving your support at the forthcoming, uh, EGM.",we look forward to hearing your reactions and responses and receiving your support at the forthcoming egm,and we look forward to hearing your reactions and responses and receiving your support at the forthcoming egm
4.5,He is joining from Hong Kong online.,"He is joining from Hong Kong, uh, on online.",he is joining from hong kong online,he is joining from hong kong on online
9.6399375,"For the first half, the orders received compared ear on ear, 19% increase, mainly in the energy system, similar to F1.9.","For the first half, the orders received compared year on year, 19% increase mainly in the energy system similar to FY19.",for the 1st half the orders received compared ear on ear 19% increase mainly in the energy system similar to f one.9,for the 1st half the orders received compared year on year 19% increase mainly in the energy system similar to fy 19
0.680125,Mr. Hicks.,"Uh, Mr.",mister hicks,mister
4.5201875,Yes.,Yes.,yes,yes
10.260125,"And according to our business plan, in order to streamline the overseas offices and locations, we have posted about five billion yen worth of restructuring costs.","And according to our business plan, uh, in order to streamline the overseas, uh, uh, offices and locations, uh, we have posted about five billion yen worth of restructuring costs.",and according to our business plan in order to streamline the overseas offices and locations we have posted about 5000000000 yen worth of restructuring costs,and according to our business plan in order to streamline the overseas offices and locations we have posted about 5000000000 yen worth of restructuring costs
3.6000625,"So objective of the spin up, there are three reasons.","So objective of a spinoff, there are three reasons.",so objective of the spin up there are 3 reasons,so objective of a spinoff there are 3 reasons
4.980125,Our collective backgrounds include highly relevant experience and expertise.,"Our collective backgrounds include highly relevant exp- uh, perience and expertise.",our collective backgrounds include highly relevant experience and expertise,our collective backgrounds include highly relevant exp perience and expertise
15.760125,"And excluding the growth for the transfer of memory, it is a CHGR of 3.3%. And operating income changes from 7.1% to 6.1%.","And excluding the growth for the transfer of memory, it has a CAGR of 3.3%, and operating income changes from 7.1% to 6.1%.",and excluding the growth for the transfer of memory it is a chgr of 3.3% and operating income changes from 7 one to 6 one ,and excluding the growth for the transfer of memory it has a cagr of 3.3% and operating income changes from 7 one to 6 one 
9.2000625,May I start the presentation on transforming Toshiba to enhanced share as a value and FIA 21 second quarter consolidated business results.,"May I start the presentation, uh, on transforming Toshiba to enhance shareholders' value, and FY21 second quarter consolidated business results.",may i start the presentation on transforming toshiba to enhanced share as a value and fia 212nd quarter consolidated business results,may i start the presentation on transforming toshiba to enhance shareholders value and fy 212nd quarter consolidated business results
5.2000625,"And the third, and certainly not least, we will be able to increase shareholders return.","And the third, and certainly not least, we will be able to increase shareholders' return.",and the 3rd and certainly not least we will be able to increase shareholders return,and the 3rd and certainly not least we will be able to increase shareholders return
1.6599375,I hope that would be answered.,I hope that would be answered.,i hope that would be answered,i hope that would be answered
2.2200625,"If so, what was the feedback?","If so, what was the feedback?",if so what was the feedback,if so what was the feedback
5.2999375,"And if you have given up with the privatization, so what was the reason in the cause?","And if you have given up with the privatization, so what was the reason and the cause?",and if you have given up with the privatization so what was the reason in the cause,and if you have given up with the privatization so what was the reason and the cause
1.81975,Can you hear me?,Can you hear me?,can you hear me,can you hear me
2.8599375,And page 12 is also bi-sic.,"And 12, page 12, is also by segment.",and page 12 is also bi sic,and 12 page 12 is also by segment
11.520125,"Given this increasing net sales, operating income also improved by $12 billion from the previous year.","Given this increase in net sales, operating income also improved, uh, by 12 billion yen from the previous year.",given this increasing net sales operating income also improved by $12000000000 from the previous year,given this increase in net sales operating income also improved by 12000000000 yen from the previous year
9.6600625,"Further, growth will result from the advancement of efficient use of energy through energy matting and energy management services.","Further, growth will result from the advancement of efficient use of energy through energy matting and energy management services.",further growth will result from the advancement of efficient use of energy through energy matting and energy management services,further growth will result from the advancement of efficient use of energy through energy matting and energy management services
3.5201875,And such impact is gradually visible. How?,"And, uh, such impact is, uh, gradually visible.",and such impact is gradually visible how,and such impact is gradually visible
4.0799375,And therefore it is up to the nomination committees to discuss going forward.,"And therefore, it is up to the nomination committees to discuss going forward.",and therefore it is up to the nomination committees to discuss going forward,and therefore it is up to the nomination committees to discuss going forward
6.280125,"Similarly, recovery from the COVID. And also, last year, we conducted the Restructuring Reform.","Similarly, recovery from the COVID and also last year we conducted the restructural reform.",similarly recovery from the covid and also last year we conducted the restructuring reform,similarly recovery from the covid and also last year we conducted the restructural reform
7.7200625,I think on page 2 there is the schedule for timeline.,"I think on page 12, uh, there was this schedule for timeline.",i think on page 2 there is the schedule for timeline,i think on page 12 there was this schedule for timeline
0.7801875,of the text.,"Uh, the Tec…",of the text,the tec ..
1.7601875,"Oh, I don't know.","Oh, I don't know.",0 i do not know,0 i do not know
4.86025,I just wonder what is the continuation or existence of the Shiba entity going forward.,"I just wonder, uh, the, what is the continuation or existence of Toshiba entity going forward.",i just wonder what is the continuation or existence of the shiba entity going forward,i just wonder the what is the continuation or existence of toshiba entity going forward
8.1599375,"Therefore, there was an increase of sales to data centers during this fiscal year.","Therefore, there was an increase of, uh, sales, uh, to data centers, uh, during this fiscal year.",therefore there was an increase of sales to data centers during this fiscal year,therefore there was an increase of sales to data centers during this fiscal year
4.08025,I'll show you some place.,"Shimai-San, please.",i will show you some place,shimai san please
6.300125,And were we able to use our marketing capabilities in a very quick and agile way?,"And, and, uh, uh, will we be able to use our marketing capabilities in a very quick and agile way?",and were we able to use our marketing capabilities in a very quick and agile way,and and will we be able to use our marketing capabilities in a very quick and agile way
8.4800625,Koto Shiba will seek to monetize the share of Kyokusha at an appropriate time.,co Toshiba will seek to monetize the share of Kioxia at an appropriate timing.,koto shiba will seek to monetize the share of kyokusha at an appropriate time,co toshiba will seek to monetize the share of kioxia at an appropriate timing
3.600125,So I think I will switch to Mr. Broff.,So I think I will switch to Mr Brough.,so i think i will switch to mister broff,so i think i will switch to mister brough
1.66025,for segment as a whole.,"Therefore, a segment as a whole.",for segment as a whole,therefore a segment as a whole
7.0000625,The separation this time enables us to better align each new company by its unique business characteristics.,The separation this time enables us to better align each new companies by its unique business characteristics.,the separation this time enables us to better align each new company by its unique business characteristics,the separation this time enables us to better align each new companies by its unique business characteristics
2.3799375,"first stage, second stage, third stage.","First stage, second stage, third stage.",1st stage 2nd stage 3rd stage,1st stage 2nd stage 3rd stage
3.8001875,"Yes, the person at the board is served as a temporary position.","Yes, chairperson of the board is served as a temporary position.",yes the person at the board is served as a temporary position,yes chairperson of the board is served as a temporary position
9.520125,"Net sales were 272.1 billion yen, operating income was 0.3 billion yen.","Net sales were 272.1 billion yen, operating income was 0.3 billion yen.",net sales were 272100000000 yen operating income was 300000000 yen,net sales were 272100000000 yen operating income was 300000000 yen
8.92025,It is just a fact that we received the report of the initiators and also some of the codes and freight were adjusted by the shareholders.,"It is just the fact that we received the report from investigators, and also some of the boards, uh, uh, traits were resisted by the, uh, shareholders.",it is just a fact that we received the report of the initiators and also some of the codes and freight were adjusted by the shareholders,it is just the fact that we received the report from investigators and also some of the boards traits were resisted by the shareholders
2.48025,Αλλά αυτό είναι λίγο πιο αρχαία στην ημέρα.,But that's a little bit early in the day at the moment.,αλλα αυτο ειναι λιγο πιο αρχαια στην ημερα,but that is a little bit early in the day at the moment
5.800125,Then the structure of the shareholding ownership structure is different.,"Then the structure of the, uh, shareholding ownership structure is different.",then the structure of the shareholding ownership structure is different,then the structure of the shareholding ownership structure is different
2.46025,"Okay, I would like to respond to first.","Okay, I would like to respond first.",okay i would like to respond to 1st,okay i would like to respond 1st
6.5200625,"524, similar to first half analysis.","Slide 24, similar to first half analysis.",524 similar to 1st half analysis,slide 24 similar to 1st half analysis
2.7000625,"Yes, this is Inoue of Kyoto.","Yes, this is Inoue of Kyoto.",yes this is inoue of kyoto,yes this is inoue of kyoto
3.979875,So we will not have a cross sharing of that shares.,"So we will not own, uh, we will not have a cross sharing of the shares.",so we will not have a cross sharing of that shares,so we will not own we will not have a cross sharing of the shares
5.0000625,But it was several months ago that this particular idea surfaced.,"But it was several months ago that, uh, the, this particular idea surfaced.",but it was several months ago that this particular idea surfaced,but it was several months ago that the this particular idea surfaced
12.6004375,"Myself, I believe that Toshiba's mission and philosophy is that what is asked for by Toshiba, and we have the responsibility to execute our responsibility.","Myself, I believe that Toshiba's mission and philosophy is that what is asked for by Toshiba, and we have the responsibility to execute our responsibility.",myself i believe that toshiba is mission and philosophy is that what is asked for by toshiba and we have the responsibility to execute our responsibility,myself i believe that toshiba is mission and philosophy is that what is asked for by toshiba and we have the responsibility to execute our responsibility
13.0600625,This will increase the return to Toshiba's state horrors while allowing them to participate in the continued upside of the two standalone companies.,"This will increase, uh, the return to Toshiba shareholders while allowing them to participate in the continued upside of the two standalone companies.",this will increase the return to toshiba is state horrors while allowing them to participate in the continued upside of the 2 standalone companies,this will increase the return to toshiba shareholders while allowing them to participate in the continued upside of the 2 standalone companies
4.019875,This is the total picture of Pluffet and last statement.,"This is the total, uh, picture of profit and loss statement.",this is the total picture of pluffet and last statement,this is the total picture of profit and loss statement
1.460375,That is the first question.,That is the first question.,that is the 1st question,that is the 1st question
0.88025,Thank you very much.,Thank you very much.,thank you very much,thank you very much
1.820125,We are seeing quite a growth.,We are seeing quite a growth.,we are seeing quite a growth,we are seeing quite a growth
2.6399375,So we will close the questions.,So we will close the questions.,so we will close the questions,so we will close the questions
1.980375,This is Ezawa of CityGov.,This is Aizawa of Citigroup.,this is ezawa of citygov,this is aizawa of citigroup
4.519875,So Hattasava mentioned earlier that power semiconductor to be growth.,"Hatazawa mentioned earlier, the power semiconductor to be growth.",so hattasava mentioned earlier that power semiconductor to be growth,hatazawa mentioned earlier the power semiconductor to be growth
10.9600625,at the very right column. It gives the difference between the previous forecast announced three months before.,"At the very right column, it gives the difference between the previous forecast announced three months before.",at the very right column it gives the difference between the previous forecast announced 3 months before,at the very right column it gives the difference between the previous forecast announced 3 months before
5.1200625,They just step in Toshiba's commitment to creating and returning shareholders value.,La- latest step in Toshiba's commitment to creating and returning shareholders' value.,they just step in toshiba is commitment to creating and returning shareholders value,la latest step in toshiba is commitment to creating and returning shareholders value
3.7200625,"to give you some specific ideas. For example, as Mitch","To give you some specific ideas and, for example, as Mr.",to give you some specific ideas for example as mitch,to give you some specific ideas and for example as mister
1.7200625,"Aujourd'hui, l'analyse n'est pas différente.",Today's announcement is no different.,aujourd hui l analyze n est pas differente,today is announcement is no different
5.8599375,So this is reversed. It will mean that we have an operating profit income of 120 billion.,So this is reversed that will mean that we have an operating profit income of 120 billion.,so this is reversed it will mean that we have an operating profit income of 120000000000,so this is reversed that will mean that we have an operating profit income of 120000000000
7.0000625,"And in a case of the CHB, the source of the growth is coming from the technology developed by R&D. And the","And, uh, in the case of the Toshishiba, are the source of, uh, growth is coming from the technology, uh, developed by R&D.",and in a case of the chb the source of the growth is coming from the technology developed by r d and the,and in the case of the toshishiba are the source of growth is coming from the technology developed by r d
4.7400625,"And as we were not able to recruit and report someone,",And as we were not able to recruit and appoint someone.,and as we were not able to recruit and report someone,and as we were not able to recruit and appoint someone
9.5200625,"We are targeting net sales of $120 billion in FY 2023, compared with the $95 billion yen in FY 21.","We are targeting net sales of 120 billion in FY2023, compared with a 95 billion yen in FY21.",we are targeting net sales of $120000000000 in fy 2023 compared with the $95000000000 yen in fy 21,we are targeting net sales of 120000000000 in fy 2023 compared with a 95000000000 yen in fy 21
4.7996875,So I wonder how this decision was reached.,"So I wonder, uh, how this, uh, decision was reached.",so i wonder how this decision was reached,so i wonder how this decision was reached
2.2200625,And then this is a disbanded bundlement of the...,And that this is a disbund- bundlement of the companies.,and then this is a disbanded bundlement of the .,and that this is a disbund bundlement of the companies
10.9000625,And we expect to be supported in this effort by external experts and newly recruited executives to help round out the existing management team.,And we expect to be supported in this effort by external experts and newly recruited executives to help round out the existing management team.,and we expect to be supported in this effort by external experts and newly recruited executives to help round out the existing management team,and we expect to be supported in this effort by external experts and newly recruited executives to help round out the existing management team
10.959875,And the separation plan was therefore regarded as superior to the private equity plan from a quantitative and qualitative aspect.,"And the separation plan was therefore regarded as superior to the, um, private equity plan from a quantitative and qualitative aspect.",and the separation plan was therefore regarded as superior to the private equity plan from a quantitative and qualitative aspect,and the separation plan was therefore regarded as superior to the private equity plan from a quantitative and qualitative aspect
3.7000625,"So in total, at least the 20% can be secured.","So in total, at least 20% can be secured.",so in total at least the 20% can be secured,so in total at least 20% can be secured
2.6800625,So could that be answered?,"So could you, could that be answered?",so could that be answered,so could you could that be answered
1.96025,business. Do you hear me okay?,Do you hear me okay?,business do you hear me okay,do you hear me okay
10.4400625,"And therefore, looking at each market, at the competition situation, and the peers or competitor landscape that we need to carefully look at.","And therefore, looking at each market, at the competition, uh, situation, and the peers or competitive landscape that we need to carefully, um, um, look at.",and therefore looking at each market at the competition situation and the peers or competitor landscape that we need to carefully look at,and therefore looking at each market at the competition situation and the peers or competitive landscape that we need to carefully look at
3.94025,"So at that right timing, we'd like to make an investment at a probably timing.","So at the right timing, we'd like to make an investment at appropriate timing.",so at that right timing we would like to make an investment at a probably timing,so at the right timing we would like to make an investment at appropriate timing
5.7999375,proceeds from the sale of the Koxha shares will be returned to shareholders.,proceeds from the sale of the Kioxia sa- shares will be returned to shareholders.,proceeds from the sale of the koxha shares will be returned to shareholders,proceeds from the sale of the kioxia sa shares will be returned to shareholders
3.6199375,"And regarding the company names, there is nothing that has been determined yet.","And regarding the company names, there is nothing that has been determined yet.",and regarding the company names there is nothing that has been determined yet,and regarding the company names there is nothing that has been determined yet
3.1199375,So there will be two new code.,So there will be two new core.,so there will be 2 new code,so there will be 2 new core
8.2600625,"semiconductor energy and infrastructure, the core weight of the management strategy will be changed.","semiconductor, energy and the infrastructure, the core, uh, weight of the, uh, sert- uh, management strategy will be changed.",semiconductor energy and infrastructure the core weight of the management strategy will be changed,semiconductor energy and the infrastructure the core weight of the sert management strategy will be changed
2.040125,on page eight.,On page eight.,on page 8,on page 8
6.2800625,Hedda will talk on what the business outlook will be for the standalone companies after separation.,Hataza will talk on what the business outlook will be for the standalone companies after separation.,hedda will talk on what the business outlook will be for the standalone companies after separation,hataza will talk on what the business outlook will be for the standalone companies after separation
15.5801875,"And for the figures I already mentioned earlier, if you take a look at the right part, bit growth and also ASP difference change is given in the bold font is that for the bit growth","And for the figures I already mentioned earlier, if you take a look at the right part, bit growth and also ASP difference change is given in the bold font is, uh, for the bit growth.",and for the figures i already mentioned earlier if you take a look at the right part bit growth and also asp difference change is given in the bold font is that for the bit growth,and for the figures i already mentioned earlier if you take a look at the right part bit growth and also asp difference change is given in the bold font is for the bit growth
5.6399375,"And it is not the legal decision, whether that was acceptable or not.","And, uh, uh, it is not the legal decision whether that was acceptable or not.",and it is not the legal decision whether that was acceptable or not,and it is not the legal decision whether that was acceptable or not
8.94025,"and also something with the capability of the governance perspective that is going to be some of the basic requirements, qualifications.","And also something with the capability of the governance perspective that is going to be some of the basics requirements, qualifications.",and also something with the capability of the governance perspective that is going to be some of the basic requirements qualifications,and also something with the capability of the governance perspective that is going to be some of the basics requirements qualifications
