duration,sample_rate,predictions,gt,predictions_clean,gt_clean
10.64,16000,"It is the after image that we are looking at, which is the information that we seek.",IT IS THE AFTER IMAGE THAT WE ARE LOOKING AT WHICH IS THE INFORMATION THAT WE SEEK,it is the after image that we are looking at which is the information that we seek,it is the after image that we are looking at which is the information that we seek
19.74,16000,"you know, there's a light, but like these are these are the types of things, right, that you worry about when you're formatting an document, right? You want to have you would be able to tell, you know, the system where you want the text left right, sitter justified, everybody that's pretty straightforward, right?",YOU KNOW THERE'S A LOT BUT LIKE THESE ARE THESE ARE THE KINDS OF THINGS RIGHT THAT YOU WORRY ABOUT WHEN YOU'RE FORMATTING A DOCUMENT RIGHT YOU WANT TO HAVE YOU WANNA BE ABLE TO TELL YOU KNOW THE SYSTEM WHETHER YOU WANT THE TEXT LEFT RIGHT CENTER JUSTIFIED EVERYBODY THAT THAT'S PRETTY STRAIGHTFORWARD RIGHT,you know there is a light but like these are these are the types of things right that you worry about when you are formatting an document right you want to have you would be able to tell you know the system where you want the text left right sitter justified everybody that is pretty straightforward right,you know there is a lot but like these are these are the kinds of things right that you worry about when you are formatting a document right you want to have you want to be able to tell you know the system whether you want the text left right center justified everybody that that is pretty straightforward right
11.82,16000,"I'm Mark. It's three nothing. Spain. You're kicking it with your toe. I know. I knew it. No, no, you're kidding. You're kidding. I'm Mark. I'm Mark. I'm Mark. I'm Mark. I'm Mark. I'm Mark. I'm Mark. I'm Mark. I'm Mark. I'm Mark. I'm Mark. I'm Mark. I'm Mark. I'm Mark. I'm Mark. I'm Mark. I'm Mark.",BURKE IT'S THREE NOTHING SPAIN YOU'RE KICKING IT WITH YOUR TOE NO NO YOU KICK,i am mark it is 3 nothing spain you are kicking it with your toe i know i knew it no no you are kidding you are kidding i am mark i am mark i am mark i am mark i am mark i am mark i am mark i am mark i am mark i am mark i am mark i am mark i am mark i am mark i am mark i am mark i am mark,burke it is 3 nothing spain you are kicking it with your toe no no you kick
10.48,16000,"You know, Spice. Yes. Do you remember three weeks ago, I asked you a question. I said, he, do we do we",YOU KNOW SPICE YES DO YOU REMEMBER THREE WEEKS AGO I ASKED YOU A QUESTION I SEE HE DO YOU DO WE GET,you know spice yes do you remember 3 weeks ago i asked you a question i said he do we do we,you know spice yes do you remember 3 weeks ago i asked you a question i see he do you do we get
10.08,16000,So that's that lower bound object. But then we have two columns here. And we only want to work with the columns.,THAT'S THAT LOWER BOUND OBJECT BUT THEN WE HAVE TWO COLUMNS HERE AND WE ONLY WANT TO WORK,so that is that lower bound object but then we have 2 columns here and we only want to work with the columns,that is that lower bound object but then we have 2 columns here and we only want to work
10.14,16000,"I plus 1 is equal to yi times 1 minus, now 5 times 0.2 is just going to be 1, or y plus",I PLUS ONE IS EQUAL TO Y I TIMES ONE MINUS NOT FIVE TIMES ZERO POINT TWO IS JUST GONNA BE ONE OR Y I PLUS,i +one is equal to yi times one minus now 5 times 0.2 is just going to be one or y plus,i +one is equal to y i times one minus not 5 times 0.2 is just going to be one or y i plus
10.88,16000,"But anyways, I was going to get coffee this morning, but anything that has caffeine in it,",BUT ANYWAYS I WAS GOING TO GET COFFEE THIS MORNING BUT LIKE ANYTHING THAT HAS CAFFEINE IN IT DOES,but anyways i was going to get coffee this morning but anything that has caffeine in it,but anyways i was going to get coffee this morning but like anything that has caffeine in it does
16.16,16000,"Sometimes, you know, that can be in personal relations with friends, but that can also be in professional relations. And I think that in the chat, somebody earlier shaded, you know, in toxic situations, you can't easily extricate yourself from that. So it's not always an option to do this.",SOMETIMES YOU KNOW THAT CAN BE IN PERSONAL RELATIONS WITH FRIENDS BUT THAT CAN ALSO BE IN PROFESSIONAL RELATIONS AND I THINK THAT IN THE CHAT SOMEBODY EARLIER SHARED YOU KNOW IN TOXIC SITUATIONS YOU CAN'T EASILY EXTRICATE YOURSELF FROM THAT SO IT'S NOT ALWAYS AN OPTION TO DO THIS,sometimes you know that can be in personal relations with friends but that can also be in professional relations and i think that in the chat somebody earlier shaded you know in toxic situations you can not easily extricate yourself from that so it is not always an option to do this,sometimes you know that can be in personal relations with friends but that can also be in professional relations and i think that in the chat somebody earlier shared you know in toxic situations you can not easily extricate yourself from that so it is not always an option to do this
10.12,16000,"Design it, synthesize it, test it, start all over again. Same cycle. Until you find a component that binds or fits.",DESIGN IT SYNTHESIZE IT TEST IT START ALL OVER AGAIN SAME CYCLE UNTIL YOU FIND A COMPOUND THAT BIND OR FILL,design it synthesize it test it start all over again same cycle until you find a component that binds or fits,design it synthesize it test it start all over again same cycle until you find a compound that bind or fill
10.64,16000,"evidence. Remember Brian Stevenson's book, Just Mercy, which you read for orientation.",EVIDENCE REMEMBER BRIAN STEVENSON'S BOOK JUST MERCY WHICH YOU READ FOR ORIENTATION,evidence remember brian stevenson is book just mercy which you read for orientation,evidence remember brian stevenson is book just mercy which you read for orientation
10.33,16000,Rejoices that you came and sings your praises as it keeps you safe from every form of danger and of pain.,REJOICES THAT YOU CAME AND SINGS YOUR PRAISES AS IT KEEPS YOU SAFE FROM EVERY FORM OF DANGER AND OF PAIN,rejoices that you came and sings your praises as it keeps you safe from every form of danger and of pain,rejoices that you came and sings your praises as it keeps you safe from every form of danger and of pain
10.33,16000,"the test, he will receive the crown of life which God has promised to those who love him.",TEST HE WILL RECEIVE THE CROWN OF LIFE WHICH GOD HAS PROMISED TO THOSE WHO LOVE HIM,the test he will receive the crown of life which god has promised to those who love him,test he will receive the crown of life which god has promised to those who love him
21.42,16000,"Life before death, strength before weakness, reading before finding out. That was very cool, Jade. Thank you for showing me. There's my child. Ah. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry.",LIFE BEFORE DEATH STRENGTH BEFORE WEAKNESS READING BEFORE FINDING OUT HI JJ HI JJ HI JJ YOU KNOW ITS VERY COOL JJ THANK YOU FOR SHOWING ME THERE'S MY CHILD,life before death strength before weakness reading before finding out that was very cool jade thank you for showing me there is my child ah i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry,life before death strength before weakness reading before finding out hi jj hi jj hi jj you know its very cool jj thank you for showing me there is my child
19.48,16000,"around open science, open research, but also leadership skills. A core part of what we do is hosting a 16 week long mentoring program where people can come with the projects.",AROUND OPEN OPEN SIGNS OPEN RESEARCH BUT ALSO YEAH LEADERSHIP SKILLS CORE PART OF WE DO IS HOSTING A SIXTEEN WEEK LONG MENTORING PROGRAM WHERE PEOPLE CAN COME WITH THE PROJECTS ONE,around open science open research but also leadership skills a core part of what we do is hosting a 16 week long mentoring program where people can come with the projects,around open open signs open research but also yeah leadership skills core part of we do is hosting a 16 week long mentoring program where people can come with the projects one
11.92,16000,"All right, and I see we have some of the results in. And, yeah, you all nailed it. So, great job.",ALL RIGHT NICE WE HAVE SOME OF THE RESULTS IN AND YEAH YOU ALL NAILED IT GREAT JOB,all right and i see we have some of the results in and yeah you all nailed it so great job,all right nice we have some of the results in and yeah you all nailed it great job
14.96,16000,"I got to choose one of the other, I think.",IF I GOTTA CHOOSE ONE OR THE OTHER,i got to choose one of the other i think,if i got to choose one or the other
18.96,16000,"Now, does everybody kind of understand the problem by trying to solve? It's not everybody's problem. Probably not even most of shark people problem, but it was my problem. And I wanted the solution, so this is what I came up with. Yeah, I'm going to show you a little bit of code.",DOES EVERYBODY KIND OF UNDERSTAND THE OR THE PROBLEM BY TRYING TO SOLVE IT'S NOT EVERYBODY'S PROBLEM PROBABLY NOT EVEN MOST OF SHARP PEOPLE FROM BUT IT WAS MY PROBLEM AND I WANTED A SOLUTION SO THIS IS WHAT I CAME UP WITH YEAH I'M GOING TO SHOW YOU A LITTLE BIT OF CODE,now does everybody kind of understand the problem by trying to solve it is not everybody is problem probably not even most of shark people problem but it was my problem and i wanted the solution so this is what i came up with yeah i am going to show you a little bit of code,does everybody kind of understand the or the problem by trying to solve it is not everybody is problem probably not even most of sharp people from but it was my problem and i wanted a solution so this is what i came up with yeah i am going to show you a little bit of code
10.76,16000,"huge, especially when you're learning as you go. And remember, it's always better to have one thing done than 80 things almost done.",HUGE ESPECIALLY WHEN YOU'RE LEARNING AS YOU GO REMEMBER IT IS ALWAYS BETTER TO HAVE ONE THING DONE THAN EIGHTY THINGS ALMOST DONE,huge especially when you are learning as you go and remember it is always better to have one thing done than 80 things almost done,huge especially when you are learning as you go remember it is always better to have one thing done than 80 things almost done
15.18,16000,And actually trying to get some time. Printing has been reset.,ACTUALLY TRYING TO GET SOME TIME SIX SECONDS FOR A DIRECTION WINCES PANEL TWO,and actually trying to get some time printing has been reset,actually trying to get some time 6 seconds for a direction winces panel 2
22.83,16000,Right there. Good girl. He's number one. He can talk and snore at the same time.,YOU CAN TALK AS LOR AT THE SAME TIME,right there good girl he is number one he can talk and snore at the same time,you can talk as lor at the same time
15.43,16000,"Before I do that, you and I need to have a quick little talk. What is up everybody? This is Chris from The Rewards.",BEFORE I DO THAT YOU AND I NEED TO HAVE A QUICK LITTLE TALK WHAT IS UP EVERYBODY THIS IS CHRIS FROM THE REWIRED,before i do that you and i need to have a quick little talk what is up everybody this is chris from the rewards,before i do that you and i need to have a quick little talk what is up everybody this is chris from the rewired
12.12,16000,32X,THIRTY TWO X,32 x,32 x
17.35,16000,"And 2x minus 3, let's add 3 to both sides. Let's add 3 to both sides. Let's add 3 to both sides. We're going to get 2x is less than our equal.",AND TWO X MINUS THREE LET'S ADD THREE TO BOTH SIDES WE'RE GONNA GET TWO X IS LESS THAN OR EQUAL,and 2 x -3 let us add 3 to both sides let us add 3 to both sides let us add 3 to both sides we are going to get 2 x is less than our equal,and 2 x -3 let us add 3 to both sides we are going to get 2 x is less than or equal
13.11,16000,go elsewhere and create and if those people in that one place didn't want to to have me the way I was and with the structures they have set up,GO ELSEWHERE AND CREATE AND IF THOSE PEOPLE IN THAT ONE PLACE DIDN'T WANT TO TO HAVE ME THE WAY I WAS AND WITH THE STRUCTURES THEY HAVE SET UP,go elsewhere and create and if those people in that one place did not want to to have me the way i was and with the structures they have set up,go elsewhere and create and if those people in that one place did not want to to have me the way i was and with the structures they have set up
12.0,16000,"Another tier is completely untested. And that's a tier that we're hearing people are interested in, that you're just getting started with curation. You might not even have a data curator on staff.",OTHER TIER YOU KNOW IS COMPLETELY UNTESTED AND AND THAT'S A TEAR THAT WE'RE HEARING PEOPLE ARE INTERESTED IN THAT YOU KNOW YOU'RE JUST GETTING STARTED WITH CURATION YOU MIGHT NOT EVEN HAVE A DATA CURATOR ON STAFF BUT,another tier is completely untested and that is a tier that we are hearing people are interested in that you are just getting started with curation you might not even have a data curator on staff,other tier you know is completely untested and and that is a tear that we are hearing people are interested in that you know you are just getting started with curation you might not even have a data curator on staff but
18.0,16000,"I can only speak here for my personal experience. I'm cognizant of the fact that even others, particularly non-Syshetero white men at my well-resourced Ivy League workplace may not share this experience. But I do consider myself personally lucky to be in a work situation that is highly supportive of professional development.",I CAN ONLY SPEAK HERE FOR MY PERSONAL EXPERIENCE I'M COGNIZANT OF THE FACT THAT EVEN OTHERS PARTICULARLY NON CIS HETERO WHITE MEN AT MY WELL RESOURCED IVY LEAGUE WORKPLACE MAY NOT SHARE THIS EXPERIENCE BUT I DO CONSIDER MYSELF PERSONALLY LUCKY TO BE IN A WORK SITUATION THAT IS HIGHLY SUPPORTIVE OF PROFESSIONAL DEVELOPMENT,i can only speak here for my personal experience i am cognizant of the fact that even others particularly non syshetero white men at my well resourced ivy league workplace may not share this experience but i do consider myself personally lucky to be in a work situation that is highly supportive of professional development,i can only speak here for my personal experience i am cognizant of the fact that even others particularly non cis hetero white men at my well resourced ivy league workplace may not share this experience but i do consider myself personally lucky to be in a work situation that is highly supportive of professional development
13.0,16000,"time and reset targets as needed. Clearly, assessment results can be invaluable in engaging with targets are attainable and continuously updating and providing rationales for stretch goals.",TIME AND RESET TARGETS AS NEEDED CLEARLY ASSESSMENT RESULTS CAN BE INVALUABLE IN GAUGING WHAT TARGETS ARE ATTAINABLE AND CONTINUOUSLY UPDATING AND PROVIDING RATIONALES FOR STRETCHBOWLS,time and reset targets as needed clearly assessment results can be invaluable in engaging with targets are attainable and continuously updating and providing rationales for stretch goals,time and reset targets as needed clearly assessment results can be invaluable in gauging what targets are attainable and continuously updating and providing rationales for stretchbowls
13.0,16000,"I mean adding our license, we added a new file, okay, so you've seen that you can click on the top sort of right where it says ABT file and you can",I'M ADDING OUR LICENSE WE ADDED A NEW FILE OKAY SO YOU'VE SEEN THAT YOU CAN CLICK ON THE THE TOP SORT OF RIGHT WHERE IT SAYS ADD FILE AND YOU CAN,i mean adding our license we added a new file okay so you have seen that you can click on the top sort of right where it says abt file and you can,i am adding our license we added a new file okay so you have seen that you can click on the the top sort of right where it says add file and you can
10.05,16000,"to see any results from it, but eventually you will. And then maybe when the next term starts for those of you who are graduate students and just have a constant work.",SEE ANY RESULTS FROM IT BUT EVENTUALLY YOU WILL AND THEN MAYBE WHEN THE NEXT TERM STARTS FOR THOSE OF YOU WHO ARE GRADUATE STUDENTS AND JUST HAVE CONSTANT WORK,to see any results from it but eventually you will and then maybe when the next term starts for those of you who are graduate students and just have a constant work,see any results from it but eventually you will and then maybe when the next term starts for those of you who are graduate students and just have constant work
10.09,16000,to divert much of the energy that is going towards your thinking brain towards that.,TO DIVERT MUCH OF THE ENERGY THAT IS GOING TOWARDS YOUR THINKING BRAIN TOWARDS THAT,to divert much of the energy that is going towards your thinking brain towards that,to divert much of the energy that is going towards your thinking brain towards that
10.14,16000,Try to figure out a way to filter it out of real EG signal. Just stop this one.,TRY AND FIGURE OUT A WAY TO FILTER IT OUT OF A REAL EEG SIGNAL LET ME JUST STOP THIS FOR A SEC,try to figure out a way to filter it out of real eg signal just stop this one,try and figure out a way to filter it out of a real eeg signal let me just stop this for a sec
14.0,16000,"And how many such foundations will there be? Unfortunately, we have not put the foundation design project here. There are probably at least 50 of them here.",AND HOW MANY SUCH FOUNDATIONS WILL THERE BE UNFORTUNATELY WE HAVE NOT PUT THE FOUNDATION DESIGN PROJECT HERE THERE ARE PROBABLY AT LEAST FIFTY OF THEM HERE,and how many such foundations will there be unfortunately we have not put the foundation design project here there are probably at least 50 of them here,and how many such foundations will there be unfortunately we have not put the foundation design project here there are probably at least 50 of them here
10.25,16000,"uses the propensity score. It's a function of the propensity score. And the propensity score is just kind of its own thing, constant thing.",USES THE PROPENSITY SCORE IT'S A FUNCTION OF THE PROPENSITY SCORE AND THE PROPENSITY SCORE IS JUST KIND OF ITS OWN THING CONSTANT THING,uses the propensity score it is a function of the propensity score and the propensity score is just kind of its own thing constant thing,uses the propensity score it is a function of the propensity score and the propensity score is just kind of its own thing constant thing
12.66,16000,"This will clarify. That was good. That was good. Yeah. So it's about prioritizing. It's about OK, so",WILL CLARIFY HMM THAT WAS GOOD THAT WAS GOOD YEAH SO IT'S ABOUT PRIORITIZING IT'S ABOUT OKAY SO I,this will clarify that was good that was good yeah so it is about prioritizing it is about ok so,will clarify that was good that was good yeah so it is about prioritizing it is about okay so i
10.2,16000,statistics actually are much higher in rural Pennsylvania as compared to our urban counterparts.,STATISTICS ACTUALLY ARE MUCH HIGHER IN RURAL PENNSYLVANIA AS COMPARED TO OUR URBAN URBAN COUNTERPARTS,statistics actually are much higher in rural pennsylvania as compared to our urban counterparts,statistics actually are much higher in rural pennsylvania as compared to our urban urban counterparts
10.65,16000,The interesting contrast between commodities and money is that commodities enter into circulation.,THE INTERESTING CONTRAST BETWEEN COMMODITIES AND MONEY IS THAT COMMODITIES ENTER INTO CIRCULATION,the interesting contrast between commodities and money is that commodities enter into circulation,the interesting contrast between commodities and money is that commodities enter into circulation
18.16,16000,"It's weird that they just went bad so quickly, but yeah, that is the update on my food right now.",WEIRD THAT THEY JUST WENT BAD SO QUICKLY BUT YEAH THAT IS THE UPDATE ON MY FOOD RIGHT NOW,it is weird that they just went bad so quickly but yeah that is the update on my food right now,weird that they just went bad so quickly but yeah that is the update on my food right now
15.48,16000,"Shade Drive Indoor Cycling Bike by Sunny, Health and Fitness.",CHAIN DRIVE INDOOR CYCLING BIKE BY SUNNY HEALTH AND FITNESS,shade drive indoor cycling bike by sunny health and fitness,chain drive indoor cycling bike by sunny health and fitness
10.08,16000,"and I took like 600 pictures. The settings were ISO 3200, 10 seconds exposure, lens wide open at a 3.5,",I TOOK LIKE SIX HUNDRED PICTURES THE SETTINGS WERE ISO THREE THOUSAND TWO HUNDRED TEN SECONDS EXPOSURE LENS WIDE OPEN AT F THREE POINT FIVE,and i took like 600 pictures the settings were iso 3200 10 seconds exposure lens wide open at a 3.5,i took like 600 pictures the settings were iso 3210 seconds exposure lens wide open at f 3.5
15.84,16000,"kind of support that. Today we support YouTube and the U.S., obviously with this time zone and this time meeting time, but would love to kind of at least have one meeting on the APEC time zone, which means about 4 p.m. you know.",KIND OF SUPPORT THAT TODAY WE SUPPORT EUROPE AND AND THE US OBVIOUSLY WITH THIS TIME ZONE AND THIS TIME MEETING MEETING TIME BUT WOULD LOVE TO KIND OF AT LEAST HAVE ONE MEETING ON THE APAC TIME ZONE WHICH MEANS ABOUT FOUR PM YOU KNOW,kind of support that today we support youtube and the u s obviously with this time zone and this time meeting time but would love to kind of at least have one meeting on the apec time zone which means about 4 p m you know,kind of support that today we support europe and and the us obviously with this time zone and this time meeting meeting time but would love to kind of at least have one meeting on the apac time zone which means about 4 pm you know
14.21,16000,"like you make sizels like this. So you essentially get, you can make sizels in a different way.",LIKE YOU MAKE SLICES LIKE THIS SO YOU ESSENTIALLY GET YOU CAN MAKE SLICES IN A DIFFERENT IN DIFFERENT,like you make sizels like this so you essentially get you can make sizels in a different way,like you make slices like this so you essentially get you can make slices in a different in different
17.16,16000,"When asked if there had been any moments of danger during filming, Watkins said, in later episodes when you see the Systema, James was getting properly hit. There were times in the cut I can see that was in pain. It wasn't happening.",WHEN ASKED IF THERE HAD BEEN ANY MOMENTS OF DANGER DURING FILMING WATKINS SAID IN LATER EPISODES WHEN YOU SEE THE SYSTEMA JAMES WAS GETTING PROPERLY HIT THERE WERE TIMES IN THE CUT I CAN SEE THAT WAS IN PAIN IT WASN'T ACTING,when asked if there had been any moments of danger during filming watkins said in later episodes when you see the systema james was getting properly hit there were times in the cut i can see that was in pain it was not happening,when asked if there had been any moments of danger during filming watkins said in later episodes when you see the systema james was getting properly hit there were times in the cut i can see that was in pain it was not acting
11.25,16000,"I know that elsewhere in Canada, a lot of ancestral lands of First Nations and other indigenous people were subject to treaty in British Columbia.",I KNOW THAT ELSEWHERE IN CANADA A LOT OF LANDS ANCESTRAL LANDS OF FIRST NATIONS AND OTHER INDIGENOUS PEOPLE WERE SUBJECT TO TREATY IN BRITISH COLUMBIA,i know that elsewhere in canada a lot of ancestral lands of 1st nations and other indigenous people were subject to treaty in british columbia,i know that elsewhere in canada a lot of lands ancestral lands of 1st nations and other indigenous people were subject to treaty in british columbia
17.04,16000,So I've put them all together and I'm going to take you through my experience and what I saw in each of these videos.,ME SO I'VE PUT THEM ALL TOGETHER AND I'M GOING TO TAKE YOU THROUGH MY EXPERIENCE AND WHAT I SAW IN EACH OF THESE VIDEOS I REALLY LOVE,so i have put them all together and i am going to take you through my experience and what i saw in each of these videos,me so i have put them all together and i am going to take you through my experience and what i saw in each of these videos i really love
19.06,16000,"She loves high fashion and is willing to take risks, which is brilliant. I felt like a very lucky fella. Everyone knows Nuts Girls have a reputation for being among the most beautiful in the country.",SHE LOVES HIGH FASHION AND IS WILLING TO TAKE RISKS WHICH IS BRILLIANT I FELT LIKE A VERY LUCKY FELLA EVERYONE KNOWS NOTTS GIRLS HAVE A REPUTATION FOR BEING AMONG THE MOST BEAUTIFUL IN THE COUNTRY,she loves high fashion and is willing to take risks which is brilliant i felt like a very lucky fella everyone knows nuts girls have a reputation for being among the most beautiful in the country,she loves high fashion and is willing to take risks which is brilliant i felt like a very lucky fella everyone knows notts girls have a reputation for being among the most beautiful in the country
11.0,16000,"This presentation is part of a module that focuses on reflecting, communicating, and acting on the results of library assessment. It describes possible outcomes of the overall assessment process.",THIS PRESENTATION IS PART OF A MODULE THAT FOCUSES ON REFLECTING COMMUNICATING AND ACTING ON THE RESULTS OF LIBRARY ASSESSMENT IT DESCRIBES POSSIBLE OUTCOMES OF THE OVERRAL ASSESSMENT,this presentation is part of a module that focuses on reflecting communicating and acting on the results of library assessment it describes possible outcomes of the overall assessment process,this presentation is part of a module that focuses on reflecting communicating and acting on the results of library assessment it describes possible outcomes of the overral assessment
10.23,16000,"Hi everybody, this is Agnes and it's Success Story Time. Now today the story is about how to get",HI EVERYBODY THIS IS AGNES AND IT'S SUCCESS STORY TIME NOW TODAY THE STORY IS ABOUT HOW TO GET,hi everybody this is agnes and it is success story time now today the story is about how to get,hi everybody this is agnes and it is success story time now today the story is about how to get
12.08,16000,"UI, the on-screen keyboard, the status of the project could be explained by the",UH UI THE ON SCREEN KEYBOARD THE THE STATUS OF OF THE PROJECT COULD BE EXPLAINED BY,ui the on screen keyboard the status of the project could be explained by the,ui the on screen keyboard the the status of of the project could be explained by
11.94,16000,"time. So here again, with the green solution, we have a stable solution, but not too accurate.",TIME SO HERE AGAIN WITH THE GREEN SOLUTION WE HAVE A STABLE SOLUTION BUT NOT SO ACCURATE,time so here again with the green solution we have a stable solution but not too accurate,time so here again with the green solution we have a stable solution but not so accurate
10.59,16000,I press esc and nothing happens. Or the text only gets placed if I press place anyway.,I PRESS ESC AND NOTHING HAPPENS OR IN THE TEXT ONLY GETS PASTED IF I PRESS PASTE ANYWAY,i press esc and nothing happens or the text only gets placed if i press place anyway,i press esc and nothing happens or in the text only gets pasted if i press paste anyway
10.2,16000,like the the the the the the the the the the the the the the,IN CHINESE OR LIKE A PHILIPPINES OR THAILAND OR VIETNAM AND I ALSO DON'T EXACTLY WHY EUROPEAN,like the the the the the the the the the the the the the the,in chinese or like a philippines or thailand or vietnam and i also do not exactly why european
10.62,16000,"But it's what's, technically, what it does. And it manipulates the logarithm on the easy. So basically,",BUT IT'S A WHAT TECHNOLOGY WISE DOES IS IT MANIPULATES THE LOGARITHMS SO BASICALLY,but it is what is technically what it does and it manipulates the logarithm on the easy so basically,but it is a what technology wise does is it manipulates the logarithms so basically
11.13,16000,"team of, OK, we're making this change to component X, Y, Z. Who is actually consuming it? OK, I can see that there's these three applications consuming it. Cool.",TEAM OF OKAY WE'RE MAKING THIS CHANGE TO COMPONENT X Y AND Z WHO IS ACTUALLY CONSUMING IT OKAY I CAN SEE THAT THERE IS THESE THREE APPLICATIONS CONSUMING IT COOL,team of ok we are making this change to component x y z who is actually consuming it ok i can see that there is these 3 applications consuming it cool,team of okay we are making this change to component x y and z who is actually consuming it okay i can see that there is these 3 applications consuming it cool
14.0,16000,"or action that might not take place in the short term, but may develop later on. And while there is sometimes a degree of uncertainty around the close of an individual assessment project, most assessments are part of a larger and ongoing assessment project.",DECISION OR ACTION THAT MIGHT NOT TAKE PLACE IN THE SHORT TERM BUT MAY DEVELOP LATER ON AND WHILE THERE IS SOMETIMES A DEGREE OF UNCERTAINTY AROUND THE CLOSE OF AN INDIVIDUAL ASSESSMENT PROJECT MOST ASSESSMENTS ARE PART OF A LARGER AND ONGOING ASSESSMENT,or action that might not take place in the short term but may develop later on and while there is sometimes a degree of uncertainty around the close of an individual assessment project most assessments are part of a larger and ongoing assessment project,decision or action that might not take place in the short term but may develop later on and while there is sometimes a degree of uncertainty around the close of an individual assessment project most assessments are part of a larger and ongoing assessment
10.08,16000,Thank you. This reviving energy Pisces is to recreate and parent yourself.,THANK YOU THIS REVIVING ENERGY PRICES IS TO RECREATE AND PARENT YOURSELF,thank you this reviving energy pisces is to recreate and parent yourself,thank you this reviving energy prices is to recreate and parent yourself
12.2,16000,for having done the work. So do you have any recommendations for that?,FOR HAVING DONE THE WORK SO DO YOU HAVE ANY RECOMMENDATIONS FOR THAT,for having done the work so do you have any recommendations for that,for having done the work so do you have any recommendations for that
28.23,16000,"There are about 27 different ways to actually accomplish this with the underlying library. And this is what I mean by I want to hide some of the complexity. You have to make some decisions. But the most common thing in the world is you're going to put like their logo at the top of the page and then you're going to put the title of the document or the quote for who and you're going to have these things. But you know, they're going to show you what they already have, right? This is what always happens. It's like, oh,",UM THEY'RE ABOUT TWENTY SEVEN DIFFERENT WAYS TO ACTUALLY ACCOMPLISH THIS WITH THE UNDERLYING LIBRARY AND THIS IS WHAT I MEAN BY I WANT TO HIDE SOME OF THE COMPLEXITY YOU HAVE TO MAKE SOME DECISIONS BUT THE MOST COMMON THING IN THE WORLD IS YOU'RE GOING TO PUT LIKE THERE WILL GO AT THE TOP OF THE PAGE AND THEN YOU'RE GOING TO PUT THE TITLE OF THE DOCUMENT OR YOU KNOW THE QUOTE FOR WHO YOU KNOW AND YOU'RE GOING TO HAVE THESE THINGS BUT YOU DON'T YOU KNOW THEY'RE GOING TO SHOW YOU WHAT THEY ALREADY HAVE RIGHT THIS IS WHAT ALWAYS HAPPENS IT'S LIKE OH,there are about 27 different ways to actually accomplish this with the underlying library and this is what i mean by i want to hide some of the complexity you have to make some decisions but the most common thing in the world is you are going to put like their logo at the top of the page and then you are going to put the title of the document or the quote for who and you are going to have these things but you know they are going to show you what they already have right this is what always happens it is like 0,they are about 27 different ways to actually accomplish this with the underlying library and this is what i mean by i want to hide some of the complexity you have to make some decisions but the most common thing in the world is you are going to put like there will go at the top of the page and then you are going to put the title of the document or you know the quote for who you know and you are going to have these things but you do not you know they are going to show you what they already have right this is what always happens it is like 0
11.63,16000,So on a similar topic.,SO ON A SIMILAR TOPIC THAT IS A GOOD POINT,so on a similar topic,so on a similar topic that is a good point
10.16,16000,"that verb conjugation, it was very important to be taught right from when they first started",THAT VERB CONJUGATION IT WAS VERY IMPORTANT TO BE TAUGHT RIGHT FROM RIGHT FROM WHEN THEY FIRST STARTED,that verb conjugation it was very important to be taught right from when they 1st started,that verb conjugation it was very important to be taught right from right from when they 1st started
10.1,16000,this red line that's been crudely drawn on by MS Paint is following some non-existent trend and is up and down and then up.,THIS RED LINE THAT HAS BEEN CRUDELY DRAWN ON BY MS PAINT IS FOLLOWING SOME NON EXISTENT TREND AND IS UP AND DOWN AND THEN UP,this red line that has been crudely drawn on by ms paint is following some non existent trend and is up and down and then up,this red line that has been crudely drawn on by ms paint is following some non existent trend and is up and down and then up
10.95,16000,"little bump, a little push.",A LITTLE BUMP A LITTLE PUSH TO SUSTAIN YOURSELF MAKING COMICS I MEAN JUST OUT,little bump a little push,a little bump a little push to sustain yourself making comics i mean just out
10.06,16000,Repair is a big one.,REPAIR IS A BIG ONE BUT OK,repair is a big one,repair is a big one but ok
10.24,16000,and the act of changing shape. Receptor changes shape.,AND THE ACT OF CHANGING SHAPE RECEPTOR CHANGES SHAPE,and the act of changing shape receptor changes shape,and the act of changing shape receptor changes shape
12.24,16000,"So you saw what PlayStation 1 games run like here. And, well it was, let me find that. There we go.",SHOW YOU WHAT PLAYSTATION ONE GAMES RUN LIKE HERE AND WELL IT WAS LET ME FIND THAT THERE WE GO,so you saw what playstation one games run like here and well it was let me find that there we go,show you what playstation one games run like here and well it was let me find that there we go
